company,companyLabel,companyId,exchangeLabel,ticker,industries,marketCap,marketCapDate,revenue,revenueDate
http://www.wikidata.org/entity/Q18534725,The Honest Company,Q18534725,Nasdaq,HNST,retail,,,,
http://www.wikidata.org/entity/Q12521253,The Howard Hughes Corporation,Q12521253,New York Stock Exchange,HHH,real estate development,,,,
http://www.wikidata.org/entity/Q7742790,The J.M. Smucker Company,Q7742790,New York Stock Exchange,SJM,,,,,
http://www.wikidata.org/entity/Q7743510,The Jones Group,Q7743510,New York Stock Exchange,,fashion,,,,
http://www.wikidata.org/entity/Q7744883,The Knot Worldwide,Q7744883,New York Stock Exchange,,,,,,
http://www.wikidata.org/entity/Q6456630,The L. S. Starrett Company,Q6456630,New York Stock Exchange,SCX,,,,,
http://www.wikidata.org/entity/Q836040,The Manitowoc Company,Q836040,New York Stock Exchange,MTW,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q1660027,The McClatchy Company,Q1660027,New York Stock Exchange,MNI,publishing,,,,
http://www.wikidata.org/entity/Q60772582,The Michaels Companies,Q60772582,Nasdaq,MIK,retail,,,,
http://www.wikidata.org/entity/Q7752327,The Mosaic Company,Q7752327,New York Stock Exchange,MOS,agriculture,,,19125200000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2529982,The New York Times Company,Q2529982,New York Stock Exchange,NYT,journalism,,,,
http://www.wikidata.org/entity/Q7756009,The Pantry,Q7756009,Nasdaq,PTRY,convenience store,,,,
http://www.wikidata.org/entity/Q7756963,The Phoenix Companies,Q7756963,Nasdaq,VRTS,financial services,,,,
http://www.wikidata.org/entity/Q7756963,The Phoenix Companies,Q7756963,New York Stock Exchange,,financial services,,,,
http://www.wikidata.org/entity/Q84698811,The RMR Group,Q84698811,New York Stock Exchange,RMR,Real estate investment; financial services,,,,
http://www.wikidata.org/entity/Q65090792,The RealReal,Q65090792,Nasdaq,REAL,Recommerce,,,,
http://www.wikidata.org/entity/Q7761625,The Rouse Company,Q7761625,New York Stock Exchange,RSE,real estate development; real estate management,,,,
http://www.wikidata.org/entity/Q2414097,The Scotts Miracle-Gro Company,Q2414097,New York Stock Exchange,SMG,horticulture; industrial manufacturing,,,,
http://www.wikidata.org/entity/Q1539185,The Timberland Company,Q1539185,New York Stock Exchange,,fashion,,,,
http://www.wikidata.org/entity/Q942471,The Travelers Companies,Q942471,New York Stock Exchange,TRV,insurance,,,36884000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7772938,The Vitamin Shoppe,Q7772938,New York Stock Exchange,VSI,retail,,,,
http://www.wikidata.org/entity/Q7414,The Walt Disney Company,Q7414,New York Stock Exchange,DIS,animation; amusement park; film industry; tourism industry; leisure park industry; media industry; entertainment industry,,,82722000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7776719,The York Water Company,Q7776719,Nasdaq,YORW,,,,,
http://www.wikidata.org/entity/Q7711620,The9,Q7711620,Nasdaq,NCTY,video game industry,,,,
http://www.wikidata.org/entity/Q7711656,TheStreet,Q7711656,Nasdaq,TST,publishing,,,,
http://www.wikidata.org/entity/Q643674,Thermo Fisher Scientific Inc.,Q643674,New York Stock Exchange,TMO,biotechnology industry,,,39211000000,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7786824,Thomas & Betts,Q7786824,New York Stock Exchange,TNB,,,,,
http://www.wikidata.org/entity/Q7793308,Thomas Properties Group,Q7793308,New York Stock Exchange,TPGI,real estate investment trust,,,,
http://www.wikidata.org/entity/Q7795716,Thompson Creek Metals,Q7795716,New York Stock Exchange,TC,mining,,,,
http://www.wikidata.org/entity/Q1141267,Thomson Reuters,Q1141267,New York Stock Exchange,TRI,media industry,45900000000,2021-08-24T00:00:00Z,5984000000,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7796068,Thor Industries,Q7796068,New York Stock Exchange,THO,Motor Vehicle Body Manufacturing; Motor Home Manufacturing; Travel Trailer and Camper Manufacturing; leisure industry,,,,
http://www.wikidata.org/entity/Q7796156,Thoratec,Q7796156,Nasdaq,,,,,,
http://www.wikidata.org/entity/Q10382234,ThoughtWorks,Q10382234,Nasdaq,TWKS,technology; software industry; consulting,,,,
http://www.wikidata.org/entity/Q105751519,Thredup,Q105751519,Nasdaq,TDUP,online shopping; consignment,,,,
http://www.wikidata.org/entity/Q14914829,"Thryv, Inc.",Q14914829,Nasdaq,THRY,communications media,,,,
http://www.wikidata.org/entity/Q917002,TiVo Corporation,Q917002,Nasdaq,TIVO,,,,,
http://www.wikidata.org/entity/Q2609162,Ticketmaster,Q2609162,New York Stock Exchange,ACE,entertainment,,,,
http://www.wikidata.org/entity/Q7800873,Tidewater,Q7800873,New York Stock Exchange,TDW,water transport,,,397040000,2020-12-31T00:00:00Z
http://www.wikidata.org/entity/Q136656600,TierOne Bank,Q136656600,Nasdaq,TONE,financial services,,,,
http://www.wikidata.org/entity/Q1066858,Tiffany & Co.,Q1066858,New York Stock Exchange,TIF,retail; jewelry; jewelry industry; jewelry design,,,,
http://www.wikidata.org/entity/Q7801348,TigerLogic,Q7801348,Nasdaq,,software industry,,,,
http://www.wikidata.org/entity/Q7802889,Tillys,Q7802889,New York Stock Exchange,TLYS,retail,,,,
http://www.wikidata.org/entity/Q60480286,Tilray,Q60480286,Nasdaq,TLRY,,,,,
http://www.wikidata.org/entity/Q175106,Tim Hortons,Q175106,New York Stock Exchange,THI,fast food,,,,
http://www.wikidata.org/entity/Q1885099,Time Warner Cable,Q1885099,New York Stock Exchange,TWC,telecommunications,,,,
http://www.wikidata.org/entity/Q469553,Timken Company,Q469553,New York Stock Exchange,TKR,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q7808537,Tintri,Q7808537,Nasdaq,TNTR,recording medium,,,,
http://www.wikidata.org/entity/Q7809764,Titan Machinery,Q7809764,Nasdaq,TITN,seed technology; construction machinery industry,,,,
http://www.wikidata.org/entity/Q7809768,Titan Pharmaceuticals,Q7809768,Nasdaq,TTNP,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q7809776,Titan Tire Corporation,Q7809776,New York Stock Exchange,TWI,,,,,
http://www.wikidata.org/entity/Q16985644,Titanium Metals,Q16985644,New York Stock Exchange,TIE,,,,,
http://www.wikidata.org/entity/Q1592340,Tivity Health,Q1592340,Nasdaq,HWAY,health care,,,,
http://www.wikidata.org/entity/Q25025312,"Toast, Inc.",Q25025312,New York Stock Exchange,TOST,,,,,
http://www.wikidata.org/entity/Q5629085,Tokio Marine HCC,Q5629085,New York Stock Exchange,HCC,insurance,,,,
http://www.wikidata.org/entity/Q119659472,"Tokyo Lifestyle Co., Ltd.",Q119659472,Nasdaq,TKLF,,,,,
http://www.wikidata.org/entity/Q7814310,Toll Brothers,Q7814310,New York Stock Exchange,TOL,,,,,
http://www.wikidata.org/entity/Q39052499,Tonix Pharmaceuticals,Q39052499,Nasdaq,TNXP,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q7824332,Tootsie Roll Industries,Q7824332,New York Stock Exchange,TR,,,,,
http://www.wikidata.org/entity/Q106253502,TopBuild Corp.,Q106253502,New York Stock Exchange,BLD,,,,,
http://www.wikidata.org/entity/Q935059,Toro,Q935059,New York Stock Exchange,TTC,mechanical engineering,,,,
http://www.wikidata.org/entity/Q1194832,Toronto-Dominion Bank,Q1194832,New York Stock Exchange,TD,financial services; financial sector,,,,
http://www.wikidata.org/entity/Q7827120,Torrid,Q7827120,New York Stock Exchange,CURV,retail; clothing industry,,,,
http://www.wikidata.org/entity/Q3996930,Tower International,Q3996930,New York Stock Exchange,TOWR,automotive industry,,,,
http://www.wikidata.org/entity/Q7829730,Tower Semiconductor Ltd.,Q7829730,Nasdaq,TSEM,semiconductor,16186326000,2022-11-15T00:00:00Z,,
http://www.wikidata.org/entity/Q3535949,Towers Watson,Q3535949,New York Stock Exchange,TW,professional service,,,,
http://www.wikidata.org/entity/Q3535949,Towers Watson,Q3535949,Nasdaq,WLTW,professional service,,,,
http://www.wikidata.org/entity/Q3535948,Towerstream,Q3535948,Nasdaq,TWER,telecommunications,,,,
http://www.wikidata.org/entity/Q7830012,Town Sports International Holdings,Q7830012,Nasdaq,CLUB,health club,,,,
http://www.wikidata.org/entity/Q117461845,TowneBank,Q117461845,Nasdaq,TOWN,,,,,
http://www.wikidata.org/entity/Q7830269,Townsquare Media,Q7830269,New York Stock Exchange,TSQ,mass media,,,,
http://www.wikidata.org/entity/Q53268,Toyota,Q53268,New York Stock Exchange,TM,automotive industry,249042000000,2025-05-01T00:00:00Z,410890000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15109925,Tractor Supply Company,Q15109925,Nasdaq,TSCO,retail,,,,
http://www.wikidata.org/entity/Q60744565,Trade Desk,Q60744565,Nasdaq,TTD,online advertising,,,,
http://www.wikidata.org/entity/Q18754966,Tradeweb Llc,Q18754966,Nasdaq,TW,,,,,
http://www.wikidata.org/entity/Q2448801,TransAlta Corporation,Q2448801,New York Stock Exchange,TAC,electricity generation,,,,
http://www.wikidata.org/entity/Q7833612,TransDigm Group Inc.,Q7833612,New York Stock Exchange,TDG,industrial manufacturing; aerospace industry,,,5430000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1295969,TransMontaigne,Q1295969,New York Stock Exchange,TLP,petroleum industry,,,,
http://www.wikidata.org/entity/Q7833641,TransUnion,Q7833641,New York Stock Exchange,TRU,information technology industry,,,,
http://www.wikidata.org/entity/Q686785,Transocean,Q686785,New York Stock Exchange,RIG,list of oilfield service companies,,,,
http://www.wikidata.org/entity/Q25100315,Transphorm,Q25100315,Nasdaq,TGAN,power electronics,,,,
http://www.wikidata.org/entity/Q2449642,Transportadora de Gas del Sur,Q2449642,New York Stock Exchange,TGS,,,,,
http://www.wikidata.org/entity/Q7835892,TravelCenters of America,Q7835892,Nasdaq,TA,truck stop,,,,
http://www.wikidata.org/entity/Q7836120,Travelzoo,Q7836120,Nasdaq,TZOO,mass media,,,,
http://www.wikidata.org/entity/Q7837478,Tredegar corporation,Q7837478,New York Stock Exchange,TG,,,,,
http://www.wikidata.org/entity/Q7838954,Trevena Inc,Q7838954,Nasdaq,TRVN,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q16985774,"Trex Company, Inc.",Q16985774,New York Stock Exchange,TREX,,,,,
http://www.wikidata.org/entity/Q108888216,Tri Counties Bank,Q108888216,Nasdaq,TCBK,online banking; financial services; private banking; financial sector,,,,
http://www.wikidata.org/entity/Q105038141,Tri Pointe Homes,Q105038141,New York Stock Exchange,TPH,,,,,
http://www.wikidata.org/entity/Q138635611,TriCo Bancshares,Q138635611,Nasdaq,TCBK,,,,,
http://www.wikidata.org/entity/Q7839814,TriNet HR Services,Q7839814,New York Stock Exchange,TNET,,,,,
http://www.wikidata.org/entity/Q474570,TriQuint Semiconductor,Q474570,Nasdaq,TQNT,,,,,
http://www.wikidata.org/entity/Q2140077,Tribune Media,Q2140077,New York Stock Exchange,TRCO,media industry,,,,
http://www.wikidata.org/entity/Q99744172,Tricida,Q99744172,Nasdaq,TCDA,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q1193833,Trident Microsystems,Q1193833,Nasdaq,TRID,computer hardware industry,,,,
http://www.wikidata.org/entity/Q2297063,Trimble,Q2297063,Nasdaq,TRMB,,,,1300000000,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2453426,Trina Solar,Q2453426,New York Stock Exchange,,photovoltaics,,,,
http://www.wikidata.org/entity/Q7842860,Trinity Industries,Q7842860,New York Stock Exchange,TRN,conglomerate,2199000000,2025-05-15T00:00:00Z,,
http://www.wikidata.org/entity/Q18354527,Trinseo,Q18354527,New York Stock Exchange,TSE,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q5191790,Trip.com Group,Q5191790,Nasdaq,TCOM,tourism industry,,,,
http://www.wikidata.org/entity/Q1770710,Tripadvisor,Q1770710,Nasdaq,TRIP,tourism; publishing; tourism industry,,,,
http://www.wikidata.org/entity/Q7843323,Triple-S Management Corporation,Q7843323,New York Stock Exchange,GTS,insurance industry,,,,
http://www.wikidata.org/entity/Q48180669,Triton International,Q48180669,New York Stock Exchange,TRTN,,,,,
http://www.wikidata.org/entity/Q15507516,Triumph Group,Q15507516,New York Stock Exchange,TGI,industrial manufacturing; aerospace industry,,,770000000,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7844609,Trius Therapeutics,Q7844609,Nasdaq,TSRX,,,,,
http://www.wikidata.org/entity/Q265286,Trivago,Q265286,Nasdaq,TRVG,tourism; e-commerce,,,535004000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3999691,Tronox,Q3999691,New York Stock Exchange,TROX,mining,,,,
http://www.wikidata.org/entity/Q7847126,Trubion,Q7847126,Nasdaq,,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q33127130,TrueBlue,Q33127130,New York Stock Exchange,TBI,,,,,
http://www.wikidata.org/entity/Q7847309,TrueCar,Q7847309,Nasdaq,TRUE,,,,,
http://www.wikidata.org/entity/Q795486,Truist Financial,Q795486,New York Stock Exchange,TFC,financial services,,,,
http://www.wikidata.org/entity/Q7847653,Trulia,Q7847653,New York Stock Exchange,TRLA,real estate industry,,,,
http://www.wikidata.org/entity/Q109030760,Trump Media & Technology Group,Q109030760,Nasdaq,DJT,technology industry; media industry,2473000000,2026-05-08T00:00:00Z,3682600,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7848008,Trupanion,Q7848008,Nasdaq,TRUP,pet insurance,,,,
http://www.wikidata.org/entity/Q7848087,TrustCo Bank,Q7848087,Nasdaq,TRST,bank,,,,
http://www.wikidata.org/entity/Q7850758,TubeMogul,Q7850758,Nasdaq,tube,,,,,
http://www.wikidata.org/entity/Q2087612,Tucows,Q2087612,Nasdaq,TCX,,,,,
http://www.wikidata.org/entity/Q7851426,Tuesday Morning,Q7851426,Nasdaq,TUES,retail,,,,
http://www.wikidata.org/entity/Q7851506,Tufin,Q7851506,New York Stock Exchange,,computer security,,,,
http://www.wikidata.org/entity/Q4465402,Tumi Inc.,Q4465402,New York Stock Exchange,TUMI,,,,,
http://www.wikidata.org/entity/Q1129117,Tupperware,Q1129117,New York Stock Exchange,TUP,direct selling,,,1300000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16985829,Tupperware Brands,Q16985829,New York Stock Exchange,TUP,,,,,
http://www.wikidata.org/entity/Q283852,Turkcell,Q283852,New York Stock Exchange,TKC,telecommunications; mobile phone industry,,,,
http://www.wikidata.org/entity/Q7856196,Turquoise Hill Resources,Q7856196,Nasdaq,,mining,,,,
http://www.wikidata.org/entity/Q7856196,Turquoise Hill Resources,Q7856196,New York Stock Exchange,TRQ,mining,,,,
http://www.wikidata.org/entity/Q7856379,Turtle Beach Systems,Q7856379,Nasdaq,HEAR,video game industry; computer hardware industry,,,,
http://www.wikidata.org/entity/Q7856971,Tutor Perini,Q7856971,New York Stock Exchange,TPC,construction,,,,
http://www.wikidata.org/entity/Q7857512,Tween Brands,Q7857512,Nasdaq,ASNA,retail,,,,
http://www.wikidata.org/entity/Q7858039,Twilio,Q7858039,New York Stock Exchange,TWLO,Voice over IP; software development; software industry,,,,
http://www.wikidata.org/entity/Q7858146,Twin Disc,Q7858146,Nasdaq,TWIN,,,,,
http://www.wikidata.org/entity/Q43303430,Twist Bioscience,Q43303430,Nasdaq,TWST,biotechnology,,,,
http://www.wikidata.org/entity/Q1390577,Twitter,Q1390577,New York Stock Exchange,TWTR,Internet industry,,,,
http://www.wikidata.org/entity/Q672885,Tyco International,Q672885,New York Stock Exchange,TYC,,,,,
http://www.wikidata.org/entity/Q48802335,Tyler Technologies,Q48802335,New York Stock Exchange,TYL,software industry,,,,
http://www.wikidata.org/entity/Q1325987,Tyson Foods,Q1325987,New York Stock Exchange,TSN,agriculture; meatpacking industry,,,54400000000,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106221634,U-Haul Holding Company,Q106221634,Nasdaq,UHAL,,,,,
http://www.wikidata.org/entity/Q106221634,U-Haul Holding Company,Q106221634,New York Stock Exchange,UHAL.B,,,,,
http://www.wikidata.org/entity/Q91498427,U.S. Auto Parts,Q91498427,Nasdaq,PRTS,,,,,
http://www.wikidata.org/entity/Q739084,U.S. Bancorp,Q739084,New York Stock Exchange,USB,economics of banking; financial services; financial sector,1587600000000,2021-07-17T00:00:00Z,23325000000,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2466256,U.S. Cellular,Q2466256,New York Stock Exchange,USM,telecommunications; mobile phone industry,,,,
http://www.wikidata.org/entity/Q7863116,U.S. Century Bank,Q7863116,Nasdaq,USCB,bank,,,,
http://www.wikidata.org/entity/Q17149417,U.S. Concrete,Q17149417,Nasdaq,USCR,,,,,
http://www.wikidata.org/entity/Q72539,U.S. Steel,Q72539,New York Stock Exchange,X,iron and steel industry,9840000000,2025-05-01T00:00:00Z,21065000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7863740,UAL Corporation,Q7863740,Nasdaq,,transport,,,16335000000,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q193199,UBS,Q193199,New York Stock Exchange,UBS,"financial services; economics of banking; financial service activities, except insurance and pension funding; financial sector",,,34563000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27988153,UDR,Q27988153,New York Stock Exchange,UDR,real estate investment trust,,,,
http://www.wikidata.org/entity/Q17145997,UFP Technologies,Q17145997,Nasdaq,UFPT,,,,,
http://www.wikidata.org/entity/Q2852632,UGI Corporation,Q2852632,New York Stock Exchange,UGI,energy industry,,,,
http://www.wikidata.org/entity/Q7864706,UIL Holdings Corporation,Q7864706,New York Stock Exchange,UIL,holding company,,,,
http://www.wikidata.org/entity/Q7865088,UMB Financial Corporation,Q7865088,Nasdaq,UMBF,financial sector,,,,
http://www.wikidata.org/entity/Q25103752,UMH Properties,Q25103752,New York Stock Exchange,UMH,,,,,
http://www.wikidata.org/entity/Q7580289,UNISOC,Q7580289,Nasdaq,,,,,,
http://www.wikidata.org/entity/Q85811579,UPC Insurance,Q85811579,Nasdaq,UIHC,insurance,,,,
http://www.wikidata.org/entity/Q847232,URS Corporation,Q847232,New York Stock Exchange,URS,engineering,,,2310000000,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7875835,US Airways Group,Q7875835,New York Stock Exchange,U,aviation; air transport,,,,
http://www.wikidata.org/entity/Q1668265,US Foods,Q1668265,New York Stock Exchange,USFD,foodservice distributor,,,,
http://www.wikidata.org/entity/Q136659556,USA Rare Earth,Q136659556,Nasdaq,USAR,,,,,
http://www.wikidata.org/entity/Q7865844,USA Technologies Inc.,Q7865844,Nasdaq,USAT,,,,,
http://www.wikidata.org/entity/Q1345971,USA Today Co.,Q1345971,New York Stock Exchange,GCI,mass media,,,2900000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2502355,USANA Health Sciences,Q2502355,New York Stock Exchange,USNA,food industry,,,,
http://www.wikidata.org/entity/Q3550736,USG Corporation,Q3550736,New York Stock Exchange,USG,industrial manufacturing; construction industry,,,,
http://www.wikidata.org/entity/Q7876045,UTStarcom,Q7876045,Nasdaq,UTSI,,,,,
http://www.wikidata.org/entity/Q106024170,UWM Holdings,Q106024170,New York Stock Exchange,UWMC,financial sector,,,,
http://www.wikidata.org/entity/Q780442,Uber,Q780442,New York Stock Exchange,UBER,information technology; peer-to-peer ridesharing,189063000000,2025-05-15T00:00:00Z,43978000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7876533,Ubiquiti,Q7876533,New York Stock Exchange,UI,computer network,,,,
http://www.wikidata.org/entity/Q55080120,UiPath,Q55080120,New York Stock Exchange,PATH,software industry,,,,
http://www.wikidata.org/entity/Q7880076,Ulta Beauty,Q7880076,Nasdaq,ULTA,cosmetics industry,,,,
http://www.wikidata.org/entity/Q7880250,Ultimate Software,Q7880250,Nasdaq,ULTI,software industry,,,,
http://www.wikidata.org/entity/Q17086475,Ultralife Corporation,Q17086475,Nasdaq,ULBI,,,,106795000,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1579222,Ultrapar,Q1579222,New York Stock Exchange,UGP,petroleum industry,,,,
http://www.wikidata.org/entity/Q2031485,Under Armour,Q2031485,New York Stock Exchange,UA,clothing industry,,,,
http://www.wikidata.org/entity/Q7884645,UniFirst,Q7884645,New York Stock Exchange,UNF,industrial laundry,,,,
http://www.wikidata.org/entity/Q7884714,Unicast Company,Q7884714,Nasdaq,ENLV,online advertising,,,,
http://www.wikidata.org/entity/Q7885165,Unify Corporation,Q7885165,Nasdaq,DAEG,software industry,,,,
http://www.wikidata.org/entity/Q157062,Unilever,Q157062,New York Stock Exchange,UL,"food industry; fast-moving consumer goods; perfumery; personal care product; dairy industry; manufacture of vegetable and animal oils and fats; manufacture of grain mill products, starches and starch products; manufacture of bakery and farinaceous products; manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,,60073000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17121792,Unilife,Q17121792,Nasdaq,UNIS,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q20183163,Union Pacific Corporation,Q20183163,New York Stock Exchange,UNP,transport; rail transport,,,24875000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q725793,Union Pacific Railroad,Q725793,New York Stock Exchange,CNP,rail transport,137927000000,2025-05-15T00:00:00Z,,
http://www.wikidata.org/entity/Q518016,Unisys,Q518016,New York Stock Exchange,UIS,IT service management; information and communications technology; consulting; data analytics software industry,,,,
http://www.wikidata.org/entity/Q174769,United Airlines,Q174769,Nasdaq,UAL,air transport,22900000000,2019-01-24T00:00:00Z,,
http://www.wikidata.org/entity/Q871700,United Airlines Holdings,Q871700,New York Stock Exchange,UAL,air transport,,,44955000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7887485,United Asset Management,Q7887485,New York Stock Exchange,BSIG,financial services,,,,
http://www.wikidata.org/entity/Q16920636,United Bank,Q16920636,Nasdaq,UBSI,economics of banking; financial services; financial sector,,,,
http://www.wikidata.org/entity/Q7887635,United Community Bank,Q7887635,Nasdaq,UCBI,,,,,
http://www.wikidata.org/entity/Q16959074,United Financial Bancorp,Q16959074,Nasdaq,UBNK,financial services,,,,
http://www.wikidata.org/entity/Q143616,United Microelectronics Corporation,Q143616,New York Stock Exchange,UMC,semiconductor industry,,,,
http://www.wikidata.org/entity/Q7888979,United Natural Foods,Q7888979,Nasdaq,UNFI,wholesale; food distribution; consumer products distribution,,,,
http://www.wikidata.org/entity/Q7888979,United Natural Foods,Q7888979,New York Stock Exchange,UNFI,wholesale; food distribution; consumer products distribution,,,,
http://www.wikidata.org/entity/Q100321332,United Nuclear Corporation,Q100321332,New York Stock Exchange,UNC,mining; aviation,,,,
http://www.wikidata.org/entity/Q2495283,United Online,Q2495283,Nasdaq,UNTD,Internet,,,,
http://www.wikidata.org/entity/Q155026,United Parcel Service,Q155026,New York Stock Exchange,UPS,logistics; delivery,,,91070000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q828545,United Parks & Resorts,Q828545,New York Stock Exchange,PRKS,leisure park industry,,,,
http://www.wikidata.org/entity/Q7889101,United Rentals,Q7889101,New York Stock Exchange,URI,equipment rental,,,11642000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16959092,United Security Bancshares,Q16959092,Nasdaq,UBFO,bank,,,,
http://www.wikidata.org/entity/Q1045758,United Technologies Corporation,Q1045758,New York Stock Exchange,UTX,holding company,,,13100000000,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110877094,United Wholesale Mortgage,Q110877094,New York Stock Exchange,UWMC,,,,,
http://www.wikidata.org/entity/Q2103926,UnitedHealth Group,Q2103926,New York Stock Exchange,UNH,health insurance company,,,400278000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q135579976,Uniti,Q135579976,Nasdaq,UNIT,telecommunications,,,,
http://www.wikidata.org/entity/Q17144598,Unitil Corporation,Q17144598,New York Stock Exchange,UTL,public utility,,,,
http://www.wikidata.org/entity/Q7893816,Unity Technologies,Q7893816,New York Stock Exchange,U,video game industry; media industry,8805000000,2025-05-01T00:00:00Z,,
http://www.wikidata.org/entity/Q772813,Univar Solutions,Q772813,New York Stock Exchange,UNVR,,,,,
http://www.wikidata.org/entity/Q7893879,Universal American,Q7893879,New York Stock Exchange,UAM,health insurance,,,,
http://www.wikidata.org/entity/Q7893929,Universal Corporation,Q7893929,New York Stock Exchange,UVV,,,,,
http://www.wikidata.org/entity/Q3116307,Universal Display Corporation,Q3116307,Nasdaq,OLED,computer hardware industry,,,,
http://www.wikidata.org/entity/Q7893954,Universal Forest Products,Q7893954,Nasdaq,ufpi,,,,,
http://www.wikidata.org/entity/Q7893967,Universal Health Services,Q7893967,New York Stock Exchange,UHS,,,,,
http://www.wikidata.org/entity/Q7894082,Universal Technical Institute,Q7894082,New York Stock Exchange,UTI,education,,,,
http://www.wikidata.org/entity/Q1889100,University of Phoenix,Q1889100,New York Stock Exchange,PXED,,,,,
http://www.wikidata.org/entity/Q143435,Unum,Q143435,New York Stock Exchange,UNM,,,,11991000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7899307,Upstart Holdings,Q7899307,Nasdaq,UPST,fintech,,,,
http://www.wikidata.org/entity/Q3344170,Upwork,Q3344170,Nasdaq,UPWK,computing platform; online marketplace,,,,
http://www.wikidata.org/entity/Q17086854,Uranium Resources,Q17086854,Nasdaq,URRE,,,,,
http://www.wikidata.org/entity/Q7280957,Urban One,Q7280957,Nasdaq,UONE,broadcasting; media industry,,,,
http://www.wikidata.org/entity/Q3552193,Urban Outfitters,Q3552193,Nasdaq,URBN,retail,,,,
http://www.wikidata.org/entity/Q60763554,Urstadt Biddle Properties,Q60763554,New York Stock Exchange,UBA,real estate investment trust,,,,
http://www.wikidata.org/entity/Q7903503,Utz Brands,Q7903503,New York Stock Exchange,UTZ,,,,,
http://www.wikidata.org/entity/Q106522144,VBI Vaccines,Q106522144,Nasdaq,VBIV,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q7906620,VCA Animal Hospitals,Q7906620,Nasdaq,WOOF,veterinary medicine,,,,
http://www.wikidata.org/entity/Q1562826,VEON,Q1562826,Nasdaq,VEON,telecommunications,,,,
http://www.wikidata.org/entity/Q457960,VF Corporation,Q457960,New York Stock Exchange,VFC,clothing industry,,,,
http://www.wikidata.org/entity/Q28222763,VIAVI Solutions,Q28222763,Nasdaq,VIAV,,,,,
http://www.wikidata.org/entity/Q5362061,VLSI Technology,Q5362061,Nasdaq,VLSI,semiconductor industry; electronics industry,,,,
http://www.wikidata.org/entity/Q11407,VMware,Q11407,New York Stock Exchange,VMW,software industry,,,13350000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18208141,VMware Carbon Black,Q18208141,Nasdaq,CBLK,computer security; endpoint security,,,,
http://www.wikidata.org/entity/Q7907548,VSE Corporation,Q7907548,Nasdaq,VSEC,,,,,
http://www.wikidata.org/entity/Q7907666,VWR International,Q7907666,Nasdaq,VWR,,,,,
http://www.wikidata.org/entity/Q7907809,Vaalco Energy,Q7907809,New York Stock Exchange,EGY,petroleum industry,,,,
http://www.wikidata.org/entity/Q17514215,Vacasa,Q17514215,Nasdaq,VCSA,,,,,
http://www.wikidata.org/entity/Q16986288,Vail Resorts,Q16986288,New York Stock Exchange,MTN,ski industry,,,,
http://www.wikidata.org/entity/Q5379929,Valaris plc,Q5379929,New York Stock Exchange,VAL,petroleum industry,,,,
http://www.wikidata.org/entity/Q7909276,Valassis,Q7909276,New York Stock Exchange,VCI,advertising,,,,
http://www.wikidata.org/entity/Q583268,Vale,Q583268,New York Stock Exchange,VALE,mining,,,,
