company_id,company,exchange,ticker,industry,market_cap,market_cap_date,company_url,revenue,revenue_date,primary_ticker
Q7833612,TransDigm Group Inc.,New York Stock Exchange,TDG,industrial manufacturing,,,http://www.wikidata.org/entity/Q7833612,5430000000.0,2022-01-01 00:00:00+00:00,TDG
Q7833614,TFI International,New York Stock Exchange,TFII,logistics,,,http://www.wikidata.org/entity/Q7833614,3484000000.0,2020-01-01 00:00:00+00:00,TFII
Q7833641,TransUnion,New York Stock Exchange,TRU,information technology industry,,,http://www.wikidata.org/entity/Q7833641,,,TRU
Q7833697,"Kaspien Holdings, Inc.",Nasdaq,TWMC,retail,,,http://www.wikidata.org/entity/Q7833697,,,TWMC
Q7835892,TravelCenters of America,Nasdaq,TA,truck stop,,,http://www.wikidata.org/entity/Q7835892,,,TA
Q7836120,Travelzoo,Nasdaq,TZOO,mass media,,,http://www.wikidata.org/entity/Q7836120,,,TZOO
Q7837478,Tredegar corporation,New York Stock Exchange,TG,,,,http://www.wikidata.org/entity/Q7837478,,,TG
Q7838954,Trevena Inc,Nasdaq,TRVN,pharmaceutical industry,,,http://www.wikidata.org/entity/Q7838954,,,TRVN
Q7839814,TriNet HR Services,New York Stock Exchange,TNET,,,,http://www.wikidata.org/entity/Q7839814,,,TNET
Q784022,Renren,New York Stock Exchange,RENN,social networking service,,,http://www.wikidata.org/entity/Q784022,,,RENN
Q7842860,Trinity Industries,New York Stock Exchange,TRN,conglomerate,2199000000.0,2025-05-15 00:00:00+00:00,http://www.wikidata.org/entity/Q7842860,,,TRN
Q7843323,Triple-S Management Corporation,New York Stock Exchange,GTS,insurance industry,,,http://www.wikidata.org/entity/Q7843323,,,GTS
Q7844609,Trius Therapeutics,Nasdaq,TSRX,,,,http://www.wikidata.org/entity/Q7844609,,,TSRX
Q7847126,Trubion,Nasdaq,,pharmaceutical industry,,,http://www.wikidata.org/entity/Q7847126,,,
Q7847309,TrueCar,Nasdaq,TRUE,,,,http://www.wikidata.org/entity/Q7847309,,,TRUE
Q7847653,Trulia,New York Stock Exchange,TRLA,real estate industry,,,http://www.wikidata.org/entity/Q7847653,,,TRLA
Q7848008,Trupanion,Nasdaq,TRUP,pet insurance,,,http://www.wikidata.org/entity/Q7848008,,,TRUP
Q784804,AutoNation,New York Stock Exchange,AN,retail,,,http://www.wikidata.org/entity/Q784804,,,AN
Q7848087,TrustCo Bank,Nasdaq,TRST,bank,,,http://www.wikidata.org/entity/Q7848087,,,TRST
Q7850758,TubeMogul,Nasdaq,tube,,,,http://www.wikidata.org/entity/Q7850758,,,tube
Q7851426,Tuesday Morning,Nasdaq,TUES,retail,,,http://www.wikidata.org/entity/Q7851426,,,TUES
Q7851506,Tufin,New York Stock Exchange,,computer security,,,http://www.wikidata.org/entity/Q7851506,,,
Q7856196,Turquoise Hill Resources,Nasdaq; New York Stock Exchange,TRQ,mining,,,http://www.wikidata.org/entity/Q7856196,,,TRQ
Q7856379,Turtle Beach Systems,Nasdaq,HEAR,video game industry,,,http://www.wikidata.org/entity/Q7856379,,,HEAR
Q7856971,Tutor Perini,New York Stock Exchange,TPC,construction,,,http://www.wikidata.org/entity/Q7856971,,,TPC
Q7857512,Tween Brands,Nasdaq,ASNA,retail,,,http://www.wikidata.org/entity/Q7857512,,,ASNA
Q7858039,Twilio,New York Stock Exchange,TWLO,Voice over IP,,,http://www.wikidata.org/entity/Q7858039,,,TWLO
Q7858146,Twin Disc,Nasdaq,TWIN,,,,http://www.wikidata.org/entity/Q7858146,,,TWIN
Q785943,Staples Inc.,Nasdaq,SPLS,retail,,,http://www.wikidata.org/entity/Q785943,22492000000.0,2015-01-01 00:00:00+00:00,SPLS
Q7863116,U.S. Century Bank,Nasdaq,USCB,bank,,,http://www.wikidata.org/entity/Q7863116,,,USCB
Q7863740,UAL Corporation,Nasdaq,,transport,,,http://www.wikidata.org/entity/Q7863740,16335000000.0,2009-01-01 00:00:00+00:00,
Q7864706,UIL Holdings Corporation,New York Stock Exchange,UIL,holding company,,,http://www.wikidata.org/entity/Q7864706,,,UIL
Q7865088,UMB Financial Corporation,Nasdaq,UMBF,financial sector,,,http://www.wikidata.org/entity/Q7865088,,,UMBF
Q7865844,USA Technologies Inc.,Nasdaq,USAT,,,,http://www.wikidata.org/entity/Q7865844,,,USAT
Q787044,Autoliv,New York Stock Exchange,ALV,automotive supplier,,,http://www.wikidata.org/entity/Q787044,,,ALV
Q787324,BEA Systems,Nasdaq,BEAS,software development,,,http://www.wikidata.org/entity/Q787324,1535000000.0,2008-01-01 00:00:00+00:00,BEAS
Q7875835,US Airways Group,New York Stock Exchange,U,aviation,,,http://www.wikidata.org/entity/Q7875835,,,U
Q7876045,UTStarcom,Nasdaq,UTSI,,,,http://www.wikidata.org/entity/Q7876045,,,UTSI
Q7876533,Ubiquiti,New York Stock Exchange,UI,computer network,,,http://www.wikidata.org/entity/Q7876533,,,UI
Q7880076,Ulta Beauty,Nasdaq,ULTA,cosmetics industry,,,http://www.wikidata.org/entity/Q7880076,,,ULTA
Q7880250,Ultimate Software,Nasdaq,ULTI,software industry,,,http://www.wikidata.org/entity/Q7880250,,,ULTI
Q7881772,Columbia Bank,Nasdaq,UMPQ,economics of banking,,,http://www.wikidata.org/entity/Q7881772,,,UMPQ
Q7882701,Life Storage,New York Stock Exchange,LSI,real estate investment trust,,,http://www.wikidata.org/entity/Q7882701,,,LSI
Q7884645,UniFirst,New York Stock Exchange,UNF,industrial laundry,,,http://www.wikidata.org/entity/Q7884645,,,UNF
Q7884714,Unicast Company,Nasdaq,ENLV,online advertising,,,http://www.wikidata.org/entity/Q7884714,,,ENLV
Q7885165,Unify Corporation,Nasdaq,DAEG,software industry,,,http://www.wikidata.org/entity/Q7885165,,,DAEG
Q7887485,United Asset Management,New York Stock Exchange,BSIG,financial services,,,http://www.wikidata.org/entity/Q7887485,,,BSIG
Q7887635,United Community Bank,Nasdaq,UCBI,,,,http://www.wikidata.org/entity/Q7887635,,,UCBI
Q7888979,United Natural Foods,Nasdaq; New York Stock Exchange,UNFI,wholesale,,,http://www.wikidata.org/entity/Q7888979,,,UNFI
Q7889101,United Rentals,New York Stock Exchange,URI,equipment rental,,,http://www.wikidata.org/entity/Q7889101,11642000000.0,2022-01-01 00:00:00+00:00,URI
Q7893563,Essendant,Nasdaq,USTR,product distribution,,,http://www.wikidata.org/entity/Q7893563,,,USTR
Q7893816,Unity Technologies,New York Stock Exchange,U,video game industry,8805000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q7893816,,,U
Q7893879,Universal American,New York Stock Exchange,UAM,health insurance,,,http://www.wikidata.org/entity/Q7893879,,,UAM
Q7893929,Universal Corporation,New York Stock Exchange,UVV,,,,http://www.wikidata.org/entity/Q7893929,,,UVV
Q7893954,Universal Forest Products,Nasdaq,ufpi,,,,http://www.wikidata.org/entity/Q7893954,,,ufpi
Q7893967,Universal Health Services,New York Stock Exchange,UHS,,,,http://www.wikidata.org/entity/Q7893967,,,UHS
Q7894082,Universal Technical Institute,New York Stock Exchange,UTI,education,,,http://www.wikidata.org/entity/Q7894082,,,UTI
Q7899307,Upstart,Nasdaq,UPST,fintech,,,http://www.wikidata.org/entity/Q7899307,,,UPST
Q790060,Broadcom,Nasdaq,AVGO,semiconductor industry,,,http://www.wikidata.org/entity/Q790060,35819000000.0,2023-10-29 00:00:00+00:00,AVGO
Q7903503,Utz Brands,New York Stock Exchange,UTZ,,,,http://www.wikidata.org/entity/Q7903503,,,UTZ
Q790650,Avery Dennison,New York Stock Exchange,AVY,product packaging industry,,,http://www.wikidata.org/entity/Q790650,,,AVY
Q7906620,VCA Animal Hospitals,Nasdaq,WOOF,veterinary medicine,,,http://www.wikidata.org/entity/Q7906620,,,WOOF
Q7907548,VSE Corporation,Nasdaq,VSEC,,,,http://www.wikidata.org/entity/Q7907548,,,VSEC
Q7907666,VWR International,Nasdaq,VWR,,,,http://www.wikidata.org/entity/Q7907666,,,VWR
Q7907809,Vaalco Energy,New York Stock Exchange,EGY,petroleum industry,,,http://www.wikidata.org/entity/Q7907809,,,EGY
Q7909276,Valassis,New York Stock Exchange,VCI,advertising,,,http://www.wikidata.org/entity/Q7909276,,,VCI
Q7912152,Valley National Bank,New York Stock Exchange,,financial services,,,http://www.wikidata.org/entity/Q7912152,,,
Q7912506,Valmont Industries,New York Stock Exchange,VMI,industrial manufacturing,,,http://www.wikidata.org/entity/Q7912506,,,VMI
Q7912737,Value Line,Nasdaq,VALU,financial services,,,http://www.wikidata.org/entity/Q7912737,,,VALU
Q791285,Avon Products Inc.,New York Stock Exchange,AVP,cosmetics industry,1850000000.0,2017-03-13 00:00:00+00:00,http://www.wikidata.org/entity/Q791285,5718000000.0,2016-01-01 00:00:00+00:00,AVP
Q7914005,VanceInfo,New York Stock Exchange,,information technology,,,http://www.wikidata.org/entity/Q7914005,,,
Q7914826,Vanguard Health Systems,New York Stock Exchange,,hospital,,,http://www.wikidata.org/entity/Q7914826,,,
Q7915220,Worldpay,New York Stock Exchange,VNTV,financial services,,,http://www.wikidata.org/entity/Q7915220,,,VNTV
Q7915754,Varian Semiconductor,Nasdaq,,,,,http://www.wikidata.org/entity/Q7915754,,,
Q7917805,Vector Group,New York Stock Exchange,VGR,,,,http://www.wikidata.org/entity/Q7917805,,,VGR
Q7917863,Vectren,New York Stock Exchange,VVC,public utility,,,http://www.wikidata.org/entity/Q7917863,,,VVC
Q7919303,Velodyne Lidar,New York Stock Exchange,VLDR,intelligent transportation system,,,http://www.wikidata.org/entity/Q7919303,,,VLDR
Q7920749,Vera Bradley,Nasdaq,VRA,,,,http://www.wikidata.org/entity/Q7920749,,,VRA
Q7921231,Verenium Corporation,Nasdaq,VRNM,industrial sector,,,http://www.wikidata.org/entity/Q7921231,,,VRNM
Q7921363,Verint Systems,Nasdaq,VRNT,software industry,,,http://www.wikidata.org/entity/Q7921363,,,VRNT
Q7921370,Verisk Analytics,Nasdaq,VRSK,data analysis,,,http://www.wikidata.org/entity/Q7921370,,,VRSK
Q7921589,Vermilion Energy,Nasdaq; New York Stock Exchange,VET,petroleum industry,,,http://www.wikidata.org/entity/Q7921589,,,VET
Q7922702,Billerud,New York Stock Exchange,,pulp and paper industry,,,http://www.wikidata.org/entity/Q7922702,,,
Q7924358,Viasat,Nasdaq,VSAT,communication,,,http://www.wikidata.org/entity/Q7924358,860000000.0,2018-01-01 00:00:00+00:00,VSAT
Q7924444,Viad,New York Stock Exchange,VVI,,,,http://www.wikidata.org/entity/Q7924444,,,VVI
Q7925565,Vicor Corporation,Nasdaq,VICR,,,,http://www.wikidata.org/entity/Q7925565,,,VICR
Q7931283,Vimicro,Nasdaq,VIMC,,,,http://www.wikidata.org/entity/Q7931283,,,VIMC
Q7933662,Virata Corporation,Nasdaq,,fabless semiconductor manufacturer,,,http://www.wikidata.org/entity/Q7933662,,,
Q7934840,ViroPharma,Nasdaq,VPHM,pharmaceutical industry,,,http://www.wikidata.org/entity/Q7934840,,,VPHM
Q7934906,Virtu Financial,Nasdaq,VIRT,financial services,,,http://www.wikidata.org/entity/Q7934906,,,VIRT
Q7935247,Virtus Investment Partners,Nasdaq,VRTS,asset management,,,http://www.wikidata.org/entity/Q7935247,,,VRTS
Q7936709,Vitacost,Nasdaq,VITC,e-commerce,,,http://www.wikidata.org/entity/Q7936709,,,VITC
Q7937048,Vitesse Semiconductor,Nasdaq,VTSS,,,,http://www.wikidata.org/entity/Q7937048,,,VTSS
Q7937913,Vivint Solar,New York Stock Exchange,VSLR,solar panel,,,http://www.wikidata.org/entity/Q7937913,,,VSLR
Q7937957,Vivus,Nasdaq,VVUS,pharmaceutical industry,,,http://www.wikidata.org/entity/Q7937957,,,VVUS
Q7939183,VocalTec,Nasdaq,CALL,telecommunications,,,http://www.wikidata.org/entity/Q7939183,,,CALL
Q7943131,Vringo,Nasdaq,VRNG,consumer electronics industry,,,http://www.wikidata.org/entity/Q7943131,,,VRNG
Q7943726,Vuzix,Nasdaq,VUZI,,,,http://www.wikidata.org/entity/Q7943726,,,VUZI
Q794565,Aéropostale,New York Stock Exchange,ARO,retail,,,http://www.wikidata.org/entity/Q794565,,,ARO
Q7945867,W. P. Carey & Co.,New York Stock Exchange,WPC,real estate investment trust,,,http://www.wikidata.org/entity/Q7945867,,,WPC
Q7946278,"WABCO Holdings, Inc.",New York Stock Exchange,WBC,,,,http://www.wikidata.org/entity/Q7946278,,,WBC
Q7949044,WESCO International,New York Stock Exchange,WCC,maintenance,,,http://www.wikidata.org/entity/Q7949044,,,WCC
Q795221,CNOOC Limited,New York Stock Exchange,CEO,,,,http://www.wikidata.org/entity/Q795221,49800000000.0,2024-01-01 00:00:00+00:00,CEO
Q795300,AFC Enterprises,Nasdaq,PLKI,,,,http://www.wikidata.org/entity/Q795300,,,PLKI
Q7953597,WNS Global Services,New York Stock Exchange,WNS,information technology consulting,,,http://www.wikidata.org/entity/Q7953597,,,WNS
Q7954024,WOW!,New York Stock Exchange,WOW,telecommunications,,,http://www.wikidata.org/entity/Q7954024,,,WOW
Q7954203,WPCS International,Nasdaq,WPCS,,,,http://www.wikidata.org/entity/Q7954203,,,WPCS
Q795454,Barnes & Noble,New York Stock Exchange,BKS,bookselling,,,http://www.wikidata.org/entity/Q795454,,,BKS
Q795486,Truist Financial,New York Stock Exchange,TFC,financial services,,,http://www.wikidata.org/entity/Q795486,,,TFC
Q7955609,WSFS Bank,Nasdaq,WSFS,financial sector,,,http://www.wikidata.org/entity/Q7955609,,,WSFS
Q79583223,Sophia Genetics,Nasdaq,SOPH,biotechnology,,,http://www.wikidata.org/entity/Q79583223,,,SOPH
Q7958645,Wabash National,New York Stock Exchange,WNC,transport,,,http://www.wikidata.org/entity/Q7958645,,,WNC
Q7958965,Waddell & Reed,New York Stock Exchange,WDR,,,,http://www.wikidata.org/entity/Q7958965,,,WDR
Q7960224,Wainwright Bank,Nasdaq,WAIN,finance,,,http://www.wikidata.org/entity/Q7960224,,,WAIN
Q7964770,Walter Energy,New York Stock Exchange,WLT,mining of coal,,,http://www.wikidata.org/entity/Q7964770,,,WLT
Q7968882,Warby Parker,New York Stock Exchange,WRBY,retail,,,http://www.wikidata.org/entity/Q7968882,,,WRBY
Q7969661,Warnaco Group,New York Stock Exchange,WRC,retail,,,http://www.wikidata.org/entity/Q7969661,,,WRC
Q7971859,WaFd Bank,Nasdaq,WAFD,economics of banking,,,http://www.wikidata.org/entity/Q7971859,,,WAFD
Q7971876,Washington Gas,New York Stock Exchange,,public utility,,,http://www.wikidata.org/entity/Q7971876,,,
Q7972797,Waste Connections,New York Stock Exchange,,waste management,,,http://www.wikidata.org/entity/Q7972797,,,
Q7974766,Watsco,New York Stock Exchange,WSO,"heating, ventilation, and air conditioning",,,http://www.wikidata.org/entity/Q7974766,,,WSO
Q797609,Babcock & Wilcox,New York Stock Exchange,BW,industrial manufacturing,,,http://www.wikidata.org/entity/Q797609,,,BW
Q7978418,Web.com,Nasdaq,WWWW,,,,http://www.wikidata.org/entity/Q7978418,,,WWWW
Q7978457,Mecklermedia,Nasdaq,MECK,recruitment,,,http://www.wikidata.org/entity/Q7978457,,,MECK
Q7978891,Webster Bank,New York Stock Exchange,WBS,finance,,,http://www.wikidata.org/entity/Q7978891,,,WBS
Q7980370,Weis Markets,New York Stock Exchange,WMK,,,,http://www.wikidata.org/entity/Q7980370,,,WMK
Q7981065,WellCare,New York Stock Exchange,WCG,health care,,,http://www.wikidata.org/entity/Q7981065,,,WCG
Q7983382,Werner Enterprises,Nasdaq,WERN,,,,http://www.wikidata.org/entity/Q7983382,,,WERN
Q7983629,WesBanco,Nasdaq,WSBC,economics of banking,,,http://www.wikidata.org/entity/Q7983629,,,WSBC
Q7984769,West Coast Bancorp,Nasdaq,,financial services,,,http://www.wikidata.org/entity/Q7984769,,,
Q7984882,West Corporation,Nasdaq,WSTC,,,,http://www.wikidata.org/entity/Q7984882,,,WSTC
Q7985852,West Marine,Nasdaq,WMAR,,,,http://www.wikidata.org/entity/Q7985852,,,WMAR
Q7987101,Westamerica Bank,Nasdaq,WABC,economics of banking,,,http://www.wikidata.org/entity/Q7987101,,,WABC
Q7987107,Evergy,New York Stock Exchange,EVRG,electricity supply company,,,http://www.wikidata.org/entity/Q7987107,,,EVRG
Q7987345,"Westell Technologies, Inc.",Nasdaq,WSTL,telecommunications,,,http://www.wikidata.org/entity/Q7987345,,,WSTL
Q798819,Huntington Bancshares,Nasdaq,HBAN,economics of banking,,,http://www.wikidata.org/entity/Q798819,,,HBAN
Q7988215,Western Refining,New York Stock Exchange,WNR,petroleum industry,,,http://www.wikidata.org/entity/Q7988215,,,WNR
Q7989598,Westport Innovations,Nasdaq,WPRT,,,,http://www.wikidata.org/entity/Q7989598,,,WPRT
Q7995089,White Mountains Insurance Group,New York Stock Exchange,WTM,,,,http://www.wikidata.org/entity/Q7995089,,,WTM
Q7998742,Widmer Brothers Brewery,Nasdaq,BREW,brewing industry,,,http://www.wikidata.org/entity/Q7998742,,,BREW
Q8003328,Willamette Valley Vineyards,Nasdaq,WVVI,wine,,,http://www.wikidata.org/entity/Q8003328,,,WVVI
Q8003525,Willbros Group,New York Stock Exchange,WG,construction,,,http://www.wikidata.org/entity/Q8003525,,,WG
Q8024771,Windstream Holdings,Nasdaq,WIN,telephone directory,,,http://www.wikidata.org/entity/Q8024771,,,WIN
Q8025339,Wingstop,Nasdaq,WING,restaurant,,,http://www.wikidata.org/entity/Q8025339,,,WING
Q8025558,Winnebago Industries,New York Stock Exchange,WGO,automotive industry,,,http://www.wikidata.org/entity/Q8025558,,,WGO
Q8027166,WEC Energy Group,New York Stock Exchange,WEC,,,,http://www.wikidata.org/entity/Q8027166,,,WEC
Q8027406,WisdomTree Investments,Nasdaq; New York Stock Exchange,WETF; WT,,,,http://www.wikidata.org/entity/Q8027406,,,WETF
Q8030548,Wolverine World Wide,New York Stock Exchange,WWW,textile industry,,,http://www.wikidata.org/entity/Q8030548,,,WWW
Q8033550,Woodward,Nasdaq,WWD,aerospace engineering,,,http://www.wikidata.org/entity/Q8033550,,,WWD
Q8034666,"Workday, Inc.",Nasdaq; New York Stock Exchange,WDAY,software industry,,,http://www.wikidata.org/entity/Q8034666,,,WDAY
Q8035757,World Fuel Services,New York Stock Exchange,INT,energy industry,,,http://www.wikidata.org/entity/Q8035757,,,INT
Q8038212,Wright Express,New York Stock Exchange,WEX,,,,http://www.wikidata.org/entity/Q8038212,,,WEX
Q8038871,WuXi AppTec,New York Stock Exchange,,pharmaceutical industry,,,http://www.wikidata.org/entity/Q8038871,,,
Q8040120,Wyndham Hotels & Resorts,New York Stock Exchange,WH,hospitality industry,,,http://www.wikidata.org/entity/Q8040120,,,WH
Q8041701,XBee,Nasdaq,DGII,computer hardware industry,,,http://www.wikidata.org/entity/Q8041701,,,DGII
Q8041964,XG Technology,Nasdaq,XGTI,telecommunications,,,http://www.wikidata.org/entity/Q8041964,,,XGTI
Q8042415,"XPO, Inc.",New York Stock Exchange,XPO,logistics,,,http://www.wikidata.org/entity/Q8042415,15000000000.0,2015-01-01 00:00:00+00:00,XPO
Q804353,Baker Hughes,New York Stock Exchange,BHGE,petroleum industry,,,http://www.wikidata.org/entity/Q804353,24600000000.0,2013-01-01 00:00:00+00:00,BHGE
Q8044589,Xinhua Finance Media,Nasdaq,XSEL,Media,,,http://www.wikidata.org/entity/Q8044589,,,XSEL
Q8044687,Xinyuan Real Estate,New York Stock Exchange,XIN,real estate development,,,http://www.wikidata.org/entity/Q8044687,,,XIN
Q8044926,Xoom Corporation,Nasdaq,XOOM,financial sector,,,http://www.wikidata.org/entity/Q8044926,,,XOOM
Q8046013,Yellow Corporation,Nasdaq,YRCW,trucking industry,,,http://www.wikidata.org/entity/Q8046013,,,YRCW
Q8046570,Yadkin Valley Bank and Trust,Nasdaq; New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q8046570,,,
Q8053341,Yext,New York Stock Exchange,YEXT,technology industry,,,http://www.wikidata.org/entity/Q8053341,,,YEXT
Q805383,Bally Technologies,New York Stock Exchange,BYI,gambling industry,,,http://www.wikidata.org/entity/Q805383,,,BYI
Q8058700,Younkers,Nasdaq,,retail,,,http://www.wikidata.org/entity/Q8058700,,,
Q8059885,YuMe,New York Stock Exchange,YUME,,,,http://www.wikidata.org/entity/Q8059885,,,YUME
Q806181,Banco Bradesco S.A.,New York Stock Exchange,BBD,economics of banking,,,http://www.wikidata.org/entity/Q806181,,,BBD
Q806189,Banco Bilbao Vizcaya Argentaria,New York Stock Exchange,BBVA,financial services,35200000000.0,2021-07-08 00:00:00+00:00,http://www.wikidata.org/entity/Q806189,,,BBVA
Q806206,Bancolombia,New York Stock Exchange,CIB,economics of banking,,,http://www.wikidata.org/entity/Q806206,,,CIB
Q806215,Santander Group,New York Stock Exchange,SAN,financial services,,,http://www.wikidata.org/entity/Q806215,,,SAN
Q80635,Airgas,New York Stock Exchange,ARG,industrial gas,,,http://www.wikidata.org/entity/Q80635,5314000000.0,2016-01-01 00:00:00+00:00,ARG
Q8064381,Zagg,Nasdaq,ZAGG,consumer electronics industry,,,http://www.wikidata.org/entity/Q8064381,521922000.0,2019-01-01 00:00:00+00:00,ZAGG
Q806689,Bank of Ireland,New York Stock Exchange,BIRG,economics of banking,,,http://www.wikidata.org/entity/Q806689,,,BIRG
Q806693,BMO Financial Group,New York Stock Exchange,BMO,economics of banking,,,http://www.wikidata.org/entity/Q806693,,,BMO
Q8069710,Zeta Interactive,New York Stock Exchange,ZETA,business software industry,,,http://www.wikidata.org/entity/Q8069710,,,ZETA
Q8069865,Zevia,New York Stock Exchange,ZVIA,beverage industry,,,http://www.wikidata.org/entity/Q8069865,,,ZVIA
Q8070896,Zhone Technologies,Nasdaq,ZHNE,,,,http://www.wikidata.org/entity/Q8070896,,,ZHNE
Q8071921,Zillow,Nasdaq,Z,,,,http://www.wikidata.org/entity/Q8071921,,,Z
Q8072576,Zions Bank,Nasdaq,ZION,,,,http://www.wikidata.org/entity/Q8072576,,,ZION
Q8072579,Zions Direct,Nasdaq,ZION,,,,http://www.wikidata.org/entity/Q8072579,,,ZION
Q8072593,ZipRealty,Nasdaq,RLGY,,,,http://www.wikidata.org/entity/Q8072593,,,RLGY
Q8072594,ZipRecruiter,New York Stock Exchange,ZIP,software industry,,,http://www.wikidata.org/entity/Q8072594,140000000.0,2016-01-01 00:00:00+00:00,ZIP
Q8073337,Zoetis,New York Stock Exchange,ZTS,pharmaceutical industry,,,http://www.wikidata.org/entity/Q8073337,8080000000.0,2022-01-01 00:00:00+00:00,ZTS
Q8073627,Zoltek,Nasdaq,,,,,http://www.wikidata.org/entity/Q8073627,,,
Q8074134,ZoomInfo,Nasdaq,ZI,information broker,,,http://www.wikidata.org/entity/Q8074134,,,ZI
Q8074159,Zoom Telephonics,Nasdaq,ZOOM,,,,http://www.wikidata.org/entity/Q8074159,,,ZOOM
Q8074747,Zoës Kitchen,New York Stock Exchange,ZOES,fast casual restaurant,,,http://www.wikidata.org/entity/Q8074747,,,ZOES
Q8074786,Zscaler,Nasdaq,ZS,computer security,,,http://www.wikidata.org/entity/Q8074786,,,ZS
Q8075252,Zumiez,Nasdaq,ZUMZ,clothing industry,,,http://www.wikidata.org/entity/Q8075252,,,ZUMZ
Q8075320,Zuora,New York Stock Exchange,ZUO,,,,http://www.wikidata.org/entity/Q8075320,,,ZUO
Q8075855,Zygo Corporation,Nasdaq,ZIGO,,,,http://www.wikidata.org/entity/Q8075855,,,ZIGO
Q8085893,Expedia Group,Nasdaq,EXPE,tourism industry,,,http://www.wikidata.org/entity/Q8085893,,,EXPE
Q808908,Barrick Mining Corporation,New York Stock Exchange,GOLD,mining,,,http://www.wikidata.org/entity/Q808908,,,GOLD
Q8093,Nintendo,Nasdaq,NTDOY,video game industry,,,http://www.wikidata.org/entity/Q8093,,,NTDOY
Q80947821,Steris,New York Stock Exchange,STE,health care industry,,,http://www.wikidata.org/entity/Q80947821,,,STE
Q80978,Hewlett-Packard,New York Stock Exchange,HWP,software industry,29000000000.0,2017-07-08 00:00:00+00:00,http://www.wikidata.org/entity/Q80978,53559000000.0,2024-01-01 00:00:00+00:00,HWP
Q810773,Bath & Body Works,New York Stock Exchange,BBWI,final good,,,http://www.wikidata.org/entity/Q810773,2300000000.0,2006-01-01 00:00:00+00:00,BBWI
Q811857,Bausch & Lomb,New York Stock Exchange,BLCO,pharmaceutical industry,,,http://www.wikidata.org/entity/Q811857,1510000000.0,2007-01-01 00:00:00+00:00,BLCO
Q81230,Siemens,New York Stock Exchange,SI,electronics,139800000000.0,2021-08-24 00:00:00+00:00,http://www.wikidata.org/entity/Q81230,77769000000.0,2023-01-01 00:00:00+00:00,SI
Q813780,Becton Dickinson,New York Stock Exchange,BDX,biotechnology,,,http://www.wikidata.org/entity/Q813780,18870000000.0,2022-01-01 00:00:00+00:00,BDX
Q813782,Bed Bath & Beyond Inc.,Nasdaq,BBBY,retail,,,http://www.wikidata.org/entity/Q813782,,,BBBY
Q815327,Belden,New York Stock Exchange,BDC,electronics,,,http://www.wikidata.org/entity/Q815327,,,BDC
Q816379,Bemis Company,New York Stock Exchange,BMS,product packaging industry,,,http://www.wikidata.org/entity/Q816379,,,BMS
Q8178679,MainSource Bank,Nasdaq,MSFG,bank,,,http://www.wikidata.org/entity/Q8178679,,,MSFG
Q818314,Bentley Systems,Nasdaq,BSY,software industry,,,http://www.wikidata.org/entity/Q818314,,,BSY
Q818846,Novo Nordisk,New York Stock Exchange,NVO,pharmaceutical industry,1240000000000.0,2026-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q818846,309064000000.0,2025-01-01 00:00:00+00:00,NVO
Q81965,General Motors,New York Stock Exchange,GM,automotive industry,43531000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q81965,156735000000.0,2022-01-01 00:00:00+00:00,GM
Q820770,Shanghai Petrochemical,New York Stock Exchange,,petrochemistry,,,http://www.wikidata.org/entity/Q820770,,,
Q8208082,Atento,New York Stock Exchange,ATTO,telecommunications,,,http://www.wikidata.org/entity/Q8208082,,,ATTO
Q821293,Rio Tinto,New York Stock Exchange,RIO,metal industry,33004833765.0,2021-11-18 00:00:00+00:00,http://www.wikidata.org/entity/Q821293,,,RIO
Q822614,Alaska Airlines,New York Stock Exchange,ALK,,,,http://www.wikidata.org/entity/Q822614,,,ALK
Q823303,GoTo,Nasdaq,,software industry,,,http://www.wikidata.org/entity/Q823303,,,
Q824278,Six Flags,New York Stock Exchange,SIX,leisure park industry,,,http://www.wikidata.org/entity/Q824278,,,SIX
Q824467,PAREXEL,Nasdaq,PRXL,pharmaceutical industry,,,http://www.wikidata.org/entity/Q824467,,,PRXL
Q825943,BorgWarner,New York Stock Exchange,BWA,automotive industry,,,http://www.wikidata.org/entity/Q825943,14800000000.0,2021-01-01 00:00:00+00:00,BWA
Q826526,Loews Corporation,New York Stock Exchange,L,,,,http://www.wikidata.org/entity/Q826526,14044000000.0,2022-01-01 00:00:00+00:00,L
Q8273105,Ingredion,New York Stock Exchange,INGR,food industry,,,http://www.wikidata.org/entity/Q8273105,,,INGR
Q828545,United Parks & Resorts,New York Stock Exchange,PRKS,leisure park industry,,,http://www.wikidata.org/entity/Q828545,,,PRKS
Q829961,Forrester,Nasdaq,FORR,market research,,,http://www.wikidata.org/entity/Q829961,,,FORR
Q831445,Sinopec,New York Stock Exchange,SNP,petroleum industry,,,http://www.wikidata.org/entity/Q831445,2742779810000.0,2018-01-01 00:00:00+00:00,SNP
Q834888,Dentsply,Nasdaq,XRAY,,,,http://www.wikidata.org/entity/Q834888,,,XRAY
Q835370,Yamana Gold,New York Stock Exchange,AUY,mining,,,http://www.wikidata.org/entity/Q835370,,,AUY
